set,source,n,classes,resolved,collision_graphs,collision_rate,largest_class,residual_bits,identity_bits
chem_m4_n9,deck:ecc_seq,14592,13579,False,1832,0.12554824561403508,7,0.1515557361514271,13.832890014164741
chem_m4_n9,deck:dist_dist,14592,14034,False,1026,0.0703125,6,0.0821209316080724,13.832890014164741
chem_m4_n9,deck:max_match,14592,67,False,14586,0.9995888157894737,2936,10.086752765665539,13.832890014164741
chem_m4_n9,deck:match_poly,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:n_perfect_match,14592,358,False,14441,0.9896518640350878,2778,9.874718049468076,13.832890014164741
chem_m4_n9,deck:taus,14592,7132,False,9140,0.6263706140350878,87,1.9283039417709327,13.832890014164741
chem_m4_n9,deck:sombor,14592,11107,False,5555,0.38068804824561403,20,0.6089596574455235,13.832890014164741
chem_m4_n9,deck:sombor_inv,14592,11107,False,5555,0.38068804824561403,20,0.6089596574455235,13.832890014164741
chem_m4_n9,deck:sombor_sq,14592,1824,False,14051,0.9629248903508771,174,4.216744877811155,13.832890014164741
chem_m4_n9,deck:sombor_red,14592,11107,False,5555,0.38068804824561403,20,0.6089596574455235,13.832890014164741
chem_m4_n9,deck:randic,14592,11107,False,5555,0.38068804824561403,20,0.6089596574455235,13.832890014164741
chem_m4_n9,deck:abc,14592,11102,False,5562,0.38116776315789475,20,0.6098001633738741,13.832890014164741
chem_m4_n9,deck:m1,14592,1555,False,14163,0.9706003289473685,174,4.414491032857471,13.832890014164741
chem_m4_n9,deck:m2,14592,10706,False,6120,0.4194078947368421,20,0.682708966063577,13.832890014164741
chem_m4_n9,deck:forgotten,14592,1824,False,14051,0.9629248903508771,174,4.216744877811155,13.832890014164741
chem_m4_n9,deck:harmonic,14592,11096,False,5570,0.38171600877192985,20,0.6110001205424821,13.832890014164741
chem_m4_n9,deck:ga,14592,11106,False,5557,0.3808251096491228,20,0.6090967188490323,13.832890014164741
chem_m4_n9,deck:sum_conn,14592,11098,False,5567,0.3815104166666667,20,0.6106742647651957,13.832890014164741
